path,bytes,sha256,license,source
sesler/castanets/15.wav,44177,58b0b9cc400a7f556ca8964c580d9d286f7d5309b8d5b8fe4454a13db38ed01a,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/castanets/16.wav,37859,8e9112cac1abf29ae3c4384f19f1caaadb380a61dca2acf7d7983f42e9bdc1b5,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/claves/01.wav,69371,e5cdc31e287f6bbb5622cad68ecc65724776994ff979d29810ce4c6ad8523e53,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/claves/02.wav,59732,92b504d685e7fc3593f8f7c4e77b4aad0b47756d6d92025bb59985f1e66b3072,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/claves/03.wav,57893,bc769d9fbfda80e6536508ae4a5daebc8a7ade2e3e4ac41f1eb6d0655855fd6f,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/claves/04.wav,75833,8910c20750d33d40618b2a70a6687316f3d5dac34a724fa43728c271773b557b,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v2_01_01.wav,68960,ac509ed9576279282c538d0367e10a90eaa9ed08f35bbfd563b414762f5340b8,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v2_01_02.wav,68964,32b39001c2933cb8dd085603ab91d7e170e78f254d86930b1a1c5682561a22e0,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v2_02_01.wav,65208,ab533864bf772213a535a0d030ed8e085340d28b24b289267f72e516b6cd7324,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v2_02_02.wav,65312,3d3f2494ed2f016bd09eee1368f83ecdc02e8cc79ec48aa1cab9c1cc2e719c63,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v3_01_01.wav,97878,d1551e908cece6c9b41baa8d22db9ac87de7814594ee6d00bbacecb1c7e0c0f8,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v3_01_02.wav,94200,f5e4872727ca51ca20bf078f2e6b8fb42bf77c93173525307928d1b486f03f72,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v3_02_01.wav,86200,78e799853951f66696bd1a3861e877d1911ff7f8148e57e7e36f0467d5281566,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga/v3_02_02.wav,81450,77809ad7006b0504d7f3b807fb68cc9ba5b288222accf3412492f160edc017b6,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_high/v2_01_01.wav,64318,1cbd52f676b0facf9bca1475a80f8c56f9c7ccebd9023e4115f441fc16d9481c,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_high/v2_01_02.wav,63904,84a52d01f687d14daf462cd7014aabb61f804d2d4f4eb9c8ad1e26f0d76803a6,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_high/v2_02_01.wav,68468,9f480ce044c8762e1d91dc96eaf9309bd35819c1f389d2ae31c9905f2a2b82ac,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_high/v2_02_02.wav,71688,f3351fe789ddb12d91de6aab37422d571a7cc1a6eda01f98fb3a4497a91d71cf,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_high/v3_01_01.wav,68996,37d705c9bca4bab6f145aa2c977d200d0cebeeb18f62aff89da67f9c6ae36211,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_high/v3_01_02.wav,81334,f44f50c67efcbc0f72cccff43f529c24b11b0c5f83622ac071d2b6c3eb6ba190,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
sesler/conga_high/v3_02_01.wav,68012,fddb57461f887f705f368ed7227ec221dc51c4bfe26a77be5bf010a9395d2ffb,CC0 1.0,Freesound bendir_basicStrokes (Bendir) / FreePats World Percussion 2020-09-05 (all others)
